Order_ID,Region,Segment,Category,Sub_Category,Year,Month,Quantity,Unit_Cost,Unit_Price,Discount,Sales,Profit,Date
746,Centre,Corporate,Office Supplies,Binders,2024,5,4,210.98,248.41,0.1,993.64,149.72,2024-05-01
747,Sud,Corporate,Furniture,Tables,2025,7,5,475.77,626.67,0.0,3133.35,754.5,2025-07-01
748,Sud,Consommateur,Furniture,Tables,2024,8,8,483.51,579.71,0.1,4637.65,769.57,2024-08-01
749,Sud,Consommateur,Furniture,Chairs,2025,1,8,139.54,174.98,0.1,1399.87,283.55,2025-01-01
750,Centre,Entreprise,Furniture,Tables,2023,7,1,335.89,384.82,0.15,384.82,48.93,2023-07-01
751,Sud,Consommateur,Office Supplies,Binders,2023,4,4,278.96,337.43,0.1,1349.73,233.89,2023-04-01
752,Sud,Consommateur,Technology,Accessories,2025,9,6,104.19,132.97,0.05,797.82,172.68,2025-09-01
753,Centre,Consommateur,Office Supplies,Storage,2022,11,3,226.31,271.81,0.1,815.43,136.5,2022-11-01
754,Est,Entreprise,Furniture,Bookcases,2025,3,8,467.98,583.81,0.05,4670.44,926.6,2025-03-01
755,Est,Consommateur,Technology,Phones,2023,10,1,50.67,58.51,0.2,58.51,7.84,2023-10-01
756,Est,Entreprise,Furniture,Bookcases,2024,10,6,287.66,347.1,0.1,2082.61,356.65,2024-10-01
757,Nord,Corporate,Technology,Phones,2023,7,9,485.59,632.4,0.0,5691.62,1321.31,2023-07-01
758,Nord,Consommateur,Technology,Accessories,2025,2,4,477.82,572.1,0.1,2288.41,377.13,2025-02-01
759,Est,Consommateur,Technology,Phones,2022,11,3,175.15,192.22,0.15,576.65,51.2,2022-11-01
760,Sud,Corporate,Office Supplies,Paper,2024,1,7,50.71,58.34,0.15,408.36,53.39,2024-01-01
761,Est,Corporate,Technology,Accessories,2024,5,9,284.93,369.21,0.0,3322.93,758.56,2024-05-01
762,Sud,Entreprise,Furniture,Bookcases,2025,2,3,40.7,47.72,0.05,143.15,21.05,2025-02-01
763,Nord,Entreprise,Furniture,Tables,2025,11,8,475.14,588.99,0.05,4711.96,910.84,2025-11-01
764,Nord,Entreprise,Furniture,Chairs,2024,9,3,164.08,202.77,0.1,608.3,116.06,2024-09-01
765,Centre,Corporate,Furniture,Bookcases,2024,11,3,59.34,74.45,0.1,223.34,45.32,2024-11-01
766,Nord,Entreprise,Technology,Phones,2025,8,1,122.18,138.26,0.15,138.26,16.08,2025-08-01
767,Est,Corporate,Office Supplies,Storage,2022,12,2,167.77,211.55,0.05,423.09,87.55,2022-12-01
768,Est,Corporate,Furniture,Tables,2022,3,6,26.92,28.25,0.15,169.51,7.99,2022-03-01
769,Centre,Entreprise,Office Supplies,Paper,2022,11,8,389.72,452.83,0.15,3622.61,504.85,2022-11-01
770,Sud,Entreprise,Furniture,Tables,2025,2,5,196.2,258.34,0.0,1291.7,310.7,2025-02-01
771,Est,Consommateur,Office Supplies,Storage,2025,8,3,162.57,196.33,0.05,588.98,101.27,2025-08-01
772,Nord,Entreprise,Technology,Accessories,2022,2,7,149.37,173.94,0.15,1217.6,172.01,2022-02-01
773,Sud,Corporate,Office Supplies,Storage,2023,2,7,144.67,174.91,0.05,1224.35,211.66,2023-02-01
774,Nord,Consommateur,Furniture,Bookcases,2023,11,7,194.72,248.6,0.0,1740.19,377.15,2023-11-01
775,Nord,Entreprise,Technology,Accessories,2023,9,3,89.67,100.97,0.2,302.92,33.91,2023-09-01
776,Sud,Corporate,Office Supplies,Binders,2024,6,6,29.45,39.96,0.1,239.76,63.06,2024-06-01
777,Sud,Entreprise,Office Supplies,Paper,2022,4,7,62.19,83.36,0.05,583.53,148.2,2022-04-01
778,Centre,Consommateur,Technology,Copiers,2022,3,1,499.64,575.37,0.15,575.37,75.73,2022-03-01
779,Nord,Corporate,Furniture,Chairs,2022,6,2,49.02,59.57,0.05,119.15,21.11,2022-06-01
780,Nord,Consommateur,Technology,Copiers,2023,9,7,449.44,497.26,0.2,3480.79,334.71,2023-09-01
781,Sud,Corporate,Furniture,Chairs,2025,10,2,481.29,629.38,0.0,1258.76,296.18,2025-10-01
782,Sud,Corporate,Furniture,Bookcases,2025,12,5,435.99,476.97,0.2,2384.83,204.88,2025-12-01
783,Centre,Corporate,Technology,Accessories,2022,6,7,322.03,384.47,0.1,2691.26,437.05,2022-06-01
784,Sud,Consommateur,Office Supplies,Paper,2022,11,1,437.42,551.22,0.05,551.22,113.8,2022-11-01
785,Nord,Entreprise,Office Supplies,Binders,2025,2,3,154.31,168.73,0.2,506.2,43.27,2025-02-01
786,Sud,Corporate,Furniture,Tables,2025,7,6,55.75,74.99,0.05,449.96,115.46,2025-07-01
787,Est,Consommateur,Furniture,Tables,2023,1,3,244.71,316.0,0.0,948.0,213.87,2023-01-01
788,Sud,Consommateur,Office Supplies,Paper,2022,7,3,485.89,535.55,0.2,1606.66,148.99,2022-07-01
789,Est,Consommateur,Technology,Phones,2025,6,2,114.39,135.61,0.0,271.23,42.45,2025-06-01
790,Centre,Corporate,Furniture,Bookcases,2024,7,5,127.66,159.38,0.1,796.9,158.6,2024-07-01
791,Est,Corporate,Office Supplies,Paper,2022,2,1,313.11,391.45,0.05,391.45,78.34,2022-02-01
792,Nord,Corporate,Office Supplies,Storage,2023,9,8,131.27,154.07,0.1,1232.53,182.37,2023-09-01
793,Nord,Consommateur,Office Supplies,Binders,2024,10,3,73.35,92.27,0.1,276.82,56.77,2024-10-01
794,Centre,Consommateur,Office Supplies,Binders,2023,9,1,208.42,260.3,0.05,260.3,51.88,2023-09-01
795,Centre,Entreprise,Office Supplies,Storage,2025,10,7,173.07,216.36,0.05,1514.51,303.02,2025-10-01
796,Nord,Entreprise,Furniture,Bookcases,2023,7,1,190.67,247.9,0.05,247.9,57.23,2023-07-01
797,Centre,Consommateur,Office Supplies,Storage,2024,1,3,493.65,548.8,0.2,1646.41,165.46,2024-01-01
798,Sud,Corporate,Technology,Accessories,2025,5,5,361.23,413.83,0.15,2069.17,263.02,2025-05-01
799,Centre,Consommateur,Technology,Accessories,2024,1,7,431.46,515.34,0.1,3607.41,587.19,2024-01-01
800,Sud,Entreprise,Furniture,Tables,2023,10,7,410.63,495.23,0.1,3466.61,592.2,2023-10-01
801,Nord,Corporate,Office Supplies,Storage,2024,1,5,446.14,488.63,0.2,2443.16,212.46,2024-01-01
802,Est,Corporate,Furniture,Chairs,2023,7,3,120.26,155.95,0.0,467.84,107.06,2023-07-01
803,Nord,Corporate,Office Supplies,Binders,2024,1,7,402.48,481.69,0.1,3371.82,554.46,2024-01-01
804,Sud,Corporate,Furniture,Chairs,2022,7,3,410.12,452.44,0.2,1357.31,126.95,2022-07-01
805,Est,Corporate,Office Supplies,Storage,2025,6,6,386.32,424.55,0.2,2547.29,229.37,2025-06-01
806,Sud,Entreprise,Office Supplies,Paper,2025,4,3,256.0,309.33,0.1,927.99,159.99,2025-04-01
807,Sud,Corporate,Technology,Accessories,2023,8,7,476.88,595.52,0.05,4168.62,830.46,2023-08-01
808,Est,Consommateur,Technology,Accessories,2023,9,1,39.7,39.78,0.15,39.78,0.08,2023-09-01
809,Centre,Corporate,Office Supplies,Binders,2023,1,6,425.65,493.16,0.15,2958.95,405.05,2023-01-01
810,Nord,Corporate,Technology,Copiers,2022,8,7,350.83,380.1,0.2,2660.68,204.87,2022-08-01
811,Centre,Consommateur,Office Supplies,Paper,2024,10,4,106.85,127.91,0.1,511.65,84.25,2024-10-01
812,Sud,Entreprise,Technology,Copiers,2024,10,2,232.76,283.56,0.05,567.12,101.6,2024-10-01
813,Centre,Consommateur,Furniture,Chairs,2022,6,9,97.22,120.2,0.1,1081.77,206.79,2022-06-01
814,Nord,Consommateur,Furniture,Chairs,2023,12,9,29.98,33.88,0.15,304.9,35.08,2023-12-01
815,Nord,Entreprise,Technology,Phones,2023,7,6,495.49,594.51,0.1,3567.09,594.15,2023-07-01
816,Est,Entreprise,Technology,Phones,2022,1,2,336.33,443.42,0.0,886.85,214.19,2022-01-01
817,Centre,Corporate,Office Supplies,Binders,2024,2,4,344.29,417.66,0.1,1670.64,293.48,2024-02-01
818,Est,Entreprise,Furniture,Tables,2022,9,3,255.3,295.16,0.15,885.47,119.57,2022-09-01
819,Centre,Entreprise,Technology,Copiers,2025,5,5,390.96,463.05,0.1,2315.27,360.47,2025-05-01
820,Nord,Consommateur,Technology,Phones,2025,12,4,431.82,538.49,0.05,2153.96,426.68,2025-12-01
821,Nord,Consommateur,Technology,Phones,2023,6,4,290.24,344.66,0.1,1378.63,217.67,2023-06-01
822,Est,Corporate,Furniture,Tables,2022,8,5,148.32,176.98,0.1,884.92,143.32,2022-08-01
823,Centre,Consommateur,Technology,Phones,2024,8,3,227.03,249.64,0.2,748.93,67.84,2024-08-01
824,Est,Consommateur,Technology,Phones,2025,7,7,100.37,115.22,0.2,806.54,103.95,2025-07-01
825,Centre,Entreprise,Furniture,Tables,2023,5,1,345.07,429.96,0.05,429.96,84.89,2023-05-01
826,Est,Consommateur,Technology,Phones,2023,5,7,335.71,438.52,0.0,3069.67,719.7,2023-05-01
827,Sud,Consommateur,Technology,Copiers,2025,7,7,266.91,320.61,0.1,2244.27,375.9,2025-07-01
828,Sud,Corporate,Office Supplies,Storage,2024,10,7,244.57,261.79,0.2,1832.53,120.54,2024-10-01
829,Sud,Entreprise,Furniture,Tables,2022,2,3,254.18,304.68,0.1,914.03,151.49,2022-02-01
830,Centre,Consommateur,Technology,Copiers,2024,10,1,191.8,224.04,0.1,224.04,32.24,2024-10-01
831,Nord,Corporate,Technology,Phones,2024,8,6,479.86,522.82,0.2,3136.9,257.74,2024-08-01
832,Centre,Corporate,Furniture,Tables,2022,11,3,207.6,222.93,0.2,668.8,46.0,2022-11-01
833,Nord,Entreprise,Technology,Copiers,2023,1,7,162.39,203.8,0.05,1426.6,289.87,2023-01-01
834,Nord,Consommateur,Office Supplies,Storage,2022,10,4,301.53,357.2,0.1,1428.81,222.69,2022-10-01
835,Centre,Consommateur,Office Supplies,Paper,2024,6,4,496.56,571.88,0.15,2287.52,301.28,2024-06-01
836,Sud,Corporate,Technology,Copiers,2022,5,1,432.23,514.0,0.1,514.0,81.77,2022-05-01
837,Nord,Corporate,Furniture,Bookcases,2023,3,6,269.47,333.27,0.05,1999.63,382.81,2023-03-01
838,Centre,Entreprise,Technology,Accessories,2022,11,6,184.77,227.95,0.1,1367.7,259.08,2022-11-01
839,Centre,Corporate,Furniture,Tables,2025,8,4,212.96,269.82,0.05,1079.27,227.43,2025-08-01
840,Sud,Entreprise,Furniture,Tables,2023,5,4,48.26,55.58,0.1,222.32,29.28,2023-05-01
841,Nord,Entreprise,Office Supplies,Binders,2023,6,3,359.94,473.08,0.0,1419.23,339.41,2023-06-01
842,Nord,Entreprise,Office Supplies,Storage,2025,11,6,59.84,77.59,0.1,465.53,106.49,2025-11-01
843,Nord,Corporate,Technology,Phones,2023,7,2,33.42,44.84,0.0,89.68,22.84,2023-07-01
844,Nord,Entreprise,Office Supplies,Paper,2023,1,4,449.78,582.47,0.0,2329.87,530.75,2023-01-01
845,Est,Consommateur,Technology,Accessories,2025,4,5,370.36,491.26,0.0,2456.28,604.48,2025-04-01
846,Sud,Consommateur,Office Supplies,Binders,2024,9,9,439.67,555.73,0.05,5001.58,1044.55,2024-09-01
847,Centre,Entreprise,Office Supplies,Binders,2025,8,2,282.78,365.83,0.0,731.66,166.1,2025-08-01
848,Nord,Consommateur,Technology,Accessories,2023,10,4,266.47,303.23,0.15,1212.93,147.05,2023-10-01
849,Centre,Corporate,Technology,Accessories,2022,2,5,114.29,126.05,0.15,630.25,58.8,2022-02-01
850,Est,Corporate,Technology,Copiers,2023,12,2,214.9,262.61,0.1,525.23,95.43,2023-12-01
851,Sud,Entreprise,Office Supplies,Binders,2024,12,6,482.97,632.57,0.0,3795.4,897.58,2024-12-01
852,Nord,Corporate,Office Supplies,Binders,2022,4,1,370.74,407.92,0.2,407.92,37.18,2022-04-01
853,Sud,Entreprise,Technology,Copiers,2022,1,9,226.51,255.77,0.15,2301.92,263.33,2022-01-01
854,Est,Consommateur,Furniture,Bookcases,2022,1,3,124.82,141.28,0.2,423.84,49.38,2022-01-01
855,Sud,Corporate,Technology,Accessories,2025,6,3,101.83,123.4,0.15,370.21,64.72,2025-06-01
856,Centre,Entreprise,Technology,Accessories,2023,2,5,277.17,348.56,0.05,1742.81,356.96,2023-02-01
857,Nord,Corporate,Technology,Phones,2024,7,9,234.93,309.11,0.0,2782.0,667.63,2024-07-01
858,Nord,Corporate,Furniture,Chairs,2023,5,9,404.81,479.57,0.1,4316.12,672.83,2023-05-01
859,Sud,Corporate,Office Supplies,Paper,2022,12,2,36.45,46.92,0.1,93.84,20.94,2022-12-01
860,Nord,Corporate,Office Supplies,Binders,2024,6,9,327.54,404.29,0.05,3638.58,690.72,2024-06-01
861,Sud,Consommateur,Furniture,Bookcases,2022,4,1,237.35,310.65,0.0,310.65,73.3,2022-04-01
862,Centre,Entreprise,Furniture,Bookcases,2025,11,6,433.71,481.6,0.2,2889.59,287.33,2025-11-01
863,Centre,Consommateur,Furniture,Chairs,2024,2,3,44.35,59.84,0.0,179.52,46.47,2024-02-01
864,Centre,Corporate,Technology,Copiers,2024,12,4,29.21,35.89,0.05,143.57,26.73,2024-12-01
865,Sud,Entreprise,Furniture,Bookcases,2025,8,7,109.51,125.11,0.1,875.78,109.21,2025-08-01
866,Sud,Consommateur,Technology,Copiers,2025,11,2,354.22,427.12,0.1,854.23,145.79,2025-11-01
867,Est,Consommateur,Technology,Accessories,2022,10,3,285.22,350.44,0.05,1051.31,195.65,2022-10-01
868,Centre,Consommateur,Technology,Accessories,2023,12,4,259.12,310.1,0.1,1240.41,203.93,2023-12-01
869,Est,Corporate,Furniture,Bookcases,2022,11,5,215.89,284.76,0.0,1423.81,344.36,2022-11-01
870,Est,Entreprise,Office Supplies,Binders,2025,6,4,111.02,119.96,0.2,479.85,35.77,2025-06-01
871,Nord,Corporate,Furniture,Chairs,2024,7,1,379.01,475.46,0.05,475.46,96.45,2024-07-01
872,Est,Corporate,Office Supplies,Paper,2025,8,2,365.74,397.23,0.2,794.46,62.98,2025-08-01
873,Nord,Entreprise,Office Supplies,Binders,2023,1,3,105.02,131.34,0.0,394.01,78.95,2023-01-01
874,Centre,Consommateur,Office Supplies,Storage,2024,11,1,174.24,230.12,0.05,230.12,55.88,2024-11-01
875,Sud,Corporate,Technology,Phones,2025,1,1,241.66,285.94,0.15,285.94,44.28,2025-01-01
876,Est,Corporate,Office Supplies,Paper,2023,10,6,367.3,405.47,0.2,2432.83,229.03,2023-10-01
877,Centre,Corporate,Technology,Phones,2025,8,3,264.79,308.18,0.15,924.55,130.18,2025-08-01
878,Sud,Corporate,Furniture,Chairs,2023,11,4,336.56,366.26,0.2,1465.02,118.78,2023-11-01
879,Sud,Entreprise,Furniture,Tables,2024,10,3,43.0,48.55,0.1,145.65,16.65,2024-10-01
880,Est,Entreprise,Office Supplies,Storage,2023,12,2,377.86,485.91,0.0,971.81,216.09,2023-12-01
881,Nord,Corporate,Office Supplies,Paper,2025,8,8,129.54,158.95,0.05,1271.63,235.31,2025-08-01
882,Est,Consommateur,Technology,Accessories,2025,4,8,303.28,339.34,0.2,2714.75,288.51,2025-04-01
883,Est,Corporate,Office Supplies,Storage,2022,5,4,96.48,103.27,0.2,413.09,27.17,2022-05-01
884,Centre,Consommateur,Technology,Phones,2023,11,2,480.97,553.2,0.15,1106.4,144.46,2023-11-01
885,Centre,Consommateur,Office Supplies,Paper,2025,7,5,108.12,114.73,0.15,573.67,33.07,2025-07-01
886,Centre,Entreprise,Furniture,Tables,2022,12,9,424.59,507.59,0.1,4568.33,747.02,2022-12-01
887,Est,Corporate,Office Supplies,Paper,2024,5,8,223.96,295.77,0.0,2366.15,574.47,2024-05-01
888,Est,Corporate,Furniture,Bookcases,2022,11,6,35.01,43.7,0.05,262.21,52.15,2022-11-01
889,Centre,Consommateur,Furniture,Tables,2025,1,8,168.88,184.01,0.15,1472.08,121.04,2025-01-01
890,Nord,Entreprise,Office Supplies,Binders,2022,4,2,268.93,357.35,0.0,714.7,176.84,2022-04-01
891,Nord,Corporate,Furniture,Bookcases,2024,9,5,168.11,210.13,0.05,1050.63,210.08,2024-09-01
892,Nord,Consommateur,Technology,Copiers,2024,5,7,385.66,496.48,0.0,3475.36,775.74,2024-05-01
893,Est,Entreprise,Technology,Accessories,2022,4,5,126.1,161.71,0.0,808.53,178.03,2022-04-01
894,Nord,Corporate,Furniture,Bookcases,2024,7,7,344.72,446.09,0.0,3122.62,709.58,2024-07-01
895,Nord,Consommateur,Office Supplies,Paper,2023,1,5,288.26,378.15,0.0,1890.73,449.43,2023-01-01
896,Sud,Entreprise,Furniture,Bookcases,2022,9,7,205.22,257.9,0.0,1805.29,368.75,2022-09-01
897,Sud,Entreprise,Furniture,Bookcases,2025,12,7,290.74,364.38,0.05,2550.67,515.49,2025-12-01
898,Est,Consommateur,Technology,Phones,2025,8,8,23.54,29.69,0.2,237.56,49.24,2025-08-01
899,Est,Entreprise,Office Supplies,Binders,2022,1,8,312.75,360.21,0.15,2881.69,379.69,2022-01-01
900,Est,Corporate,Office Supplies,Storage,2022,12,5,40.44,51.23,0.05,256.16,53.96,2022-12-01
901,Sud,Corporate,Technology,Accessories,2024,3,4,27.37,21.91,0.2,87.64,-21.84,2024-03-01
902,Sud,Consommateur,Technology,Copiers,2022,6,2,299.67,341.64,0.15,683.28,83.94,2022-06-01
903,Centre,Entreprise,Furniture,Bookcases,2023,6,6,358.0,392.78,0.2,2356.7,208.7,2023-06-01
904,Nord,Corporate,Office Supplies,Binders,2022,10,7,77.85,88.51,0.15,619.54,74.59,2022-10-01
905,Est,Consommateur,Office Supplies,Storage,2025,12,6,395.04,437.23,0.2,2623.39,253.15,2025-12-01
906,Sud,Corporate,Technology,Copiers,2025,5,6,152.63,184.39,0.15,1106.32,190.54,2025-05-01
907,Sud,Entreprise,Furniture,Chairs,2024,7,4,185.36,223.66,0.1,894.63,153.19,2024-07-01
908,Sud,Entreprise,Office Supplies,Storage,2025,3,3,332.73,401.52,0.1,1204.55,206.36,2025-03-01
909,Centre,Corporate,Technology,Copiers,2023,9,1,219.77,274.35,0.05,274.35,54.58,2023-09-01
910,Sud,Corporate,Technology,Copiers,2024,6,4,365.19,406.89,0.2,1627.58,166.82,2024-06-01
911,Centre,Corporate,Office Supplies,Storage,2024,11,3,470.58,612.29,0.0,1836.86,425.12,2024-11-01
912,Nord,Consommateur,Furniture,Chairs,2025,5,7,125.82,166.87,0.0,1168.11,287.37,2025-05-01
913,Est,Corporate,Technology,Phones,2024,9,3,63.51,85.17,0.0,255.5,64.97,2024-09-01
914,Centre,Corporate,Furniture,Chairs,2024,9,9,357.46,446.69,0.05,4020.19,803.05,2024-09-01
915,Est,Corporate,Technology,Copiers,2024,10,5,477.34,570.14,0.1,2850.69,463.99,2024-10-01
916,Nord,Consommateur,Technology,Accessories,2022,8,3,304.03,381.88,0.05,1145.64,233.55,2022-08-01
917,Nord,Consommateur,Furniture,Bookcases,2022,12,2,385.87,444.38,0.15,888.77,117.03,2022-12-01
918,Sud,Corporate,Furniture,Tables,2022,8,3,92.99,123.36,0.05,370.08,91.11,2022-08-01
919,Sud,Corporate,Furniture,Chairs,2023,7,5,181.82,224.75,0.05,1123.74,214.64,2023-07-01
920,Est,Consommateur,Office Supplies,Storage,2023,4,3,495.59,561.98,0.15,1685.94,199.17,2023-04-01
921,Centre,Corporate,Technology,Phones,2022,11,3,398.31,522.2,0.0,1566.6,371.67,2022-11-01
922,Centre,Entreprise,Furniture,Chairs,2022,11,1,119.09,155.83,0.0,155.83,36.74,2022-11-01
923,Nord,Entreprise,Furniture,Bookcases,2023,8,4,121.6,155.54,0.0,622.15,135.75,2023-08-01
924,Sud,Corporate,Furniture,Tables,2025,10,6,144.88,176.4,0.15,1058.39,189.11,2025-10-01
925,Nord,Corporate,Technology,Accessories,2025,10,3,347.6,458.68,0.0,1376.04,333.24,2025-10-01
926,Est,Consommateur,Technology,Copiers,2023,9,9,402.93,507.05,0.05,4563.42,937.05,2023-09-01
927,Est,Corporate,Furniture,Tables,2023,2,5,65.46,63.83,0.05,319.17,-8.13,2023-02-01
928,Sud,Entreprise,Office Supplies,Paper,2024,1,8,267.04,292.51,0.2,2340.08,203.76,2024-01-01
929,Sud,Entreprise,Office Supplies,Storage,2025,1,3,400.3,502.74,0.05,1508.23,307.33,2025-01-01
930,Centre,Consommateur,Technology,Phones,2024,9,6,44.16,54.19,0.2,325.11,60.15,2024-09-01
931,Sud,Corporate,Office Supplies,Storage,2024,9,5,360.65,436.0,0.1,2180.02,376.77,2024-09-01
932,Est,Consommateur,Office Supplies,Storage,2025,6,8,254.22,267.3,0.2,2138.37,104.61,2025-06-01
933,Sud,Consommateur,Office Supplies,Paper,2025,6,1,205.15,269.5,0.0,269.5,64.35,2025-06-01
934,Centre,Consommateur,Furniture,Bookcases,2025,7,1,138.23,174.71,0.0,174.71,36.48,2025-07-01
935,Centre,Corporate,Furniture,Bookcases,2022,11,5,50.81,63.3,0.15,316.49,62.44,2022-11-01
936,Est,Consommateur,Office Supplies,Paper,2024,1,2,146.57,176.57,0.1,353.15,60.01,2024-01-01
937,Nord,Consommateur,Technology,Accessories,2023,7,2,195.11,250.29,0.0,500.58,110.36,2023-07-01
938,Nord,Corporate,Furniture,Chairs,2022,3,7,154.12,184.14,0.2,1288.97,210.13,2022-03-01
939,Est,Entreprise,Furniture,Tables,2022,6,7,341.1,427.59,0.05,2993.16,605.46,2022-06-01
940,Sud,Consommateur,Technology,Phones,2025,12,6,422.98,531.33,0.05,3187.99,650.11,2025-12-01
941,Sud,Consommateur,Office Supplies,Binders,2023,1,3,486.21,535.7,0.2,1607.09,148.46,2023-01-01
942,Centre,Consommateur,Office Supplies,Binders,2024,2,9,245.82,273.5,0.2,2461.54,249.16,2024-02-01
943,Est,Entreprise,Office Supplies,Storage,2025,12,2,462.37,575.7,0.05,1151.41,226.67,2025-12-01
944,Nord,Entreprise,Technology,Accessories,2023,4,8,98.08,113.96,0.1,911.69,127.05,2023-04-01
945,Nord,Corporate,Furniture,Chairs,2023,1,9,21.35,22.41,0.1,201.67,9.52,2023-01-01
946,Centre,Consommateur,Technology,Copiers,2024,4,4,311.77,345.95,0.2,1383.78,136.7,2024-04-01
947,Est,Corporate,Furniture,Chairs,2025,11,6,231.89,272.7,0.15,1636.21,244.87,2025-11-01
948,Sud,Entreprise,Office Supplies,Binders,2024,12,8,262.47,312.77,0.1,2502.19,402.43,2024-12-01
949,Est,Corporate,Technology,Phones,2025,1,4,81.25,103.0,0.05,412.0,87.0,2025-01-01
950,Centre,Entreprise,Furniture,Bookcases,2022,7,9,94.31,108.09,0.15,972.83,124.04,2022-07-01
951,Sud,Entreprise,Office Supplies,Storage,2025,8,8,290.98,364.35,0.05,2914.77,586.93,2025-08-01
952,Est,Entreprise,Technology,Accessories,2024,10,5,302.58,366.42,0.1,1832.08,319.18,2024-10-01
953,Sud,Consommateur,Technology,Copiers,2022,5,4,461.12,549.48,0.1,2197.92,353.44,2022-05-01
954,Nord,Corporate,Furniture,Chairs,2024,5,3,426.87,491.24,0.15,1473.73,193.12,2024-05-01
955,Sud,Consommateur,Furniture,Bookcases,2024,11,6,68.12,79.4,0.15,476.39,67.67,2024-11-01
956,Centre,Entreprise,Office Supplies,Storage,2024,11,5,462.88,536.55,0.15,2682.74,368.34,2024-11-01
957,Sud,Corporate,Office Supplies,Binders,2022,1,6,249.71,272.48,0.2,1634.85,136.59,2022-01-01
958,Est,Entreprise,Furniture,Chairs,2025,9,2,201.38,239.72,0.1,479.44,76.68,2025-09-01
959,Sud,Entreprise,Office Supplies,Storage,2024,1,2,95.87,123.44,0.1,246.89,55.15,2024-01-01
960,Nord,Entreprise,Furniture,Bookcases,2022,1,4,347.65,458.49,0.0,1833.96,443.36,2022-01-01
961,Sud,Entreprise,Office Supplies,Storage,2022,7,3,355.41,386.7,0.2,1160.09,93.86,2022-07-01
962,Centre,Consommateur,Office Supplies,Binders,2022,2,3,177.17,197.53,0.15,592.58,61.07,2022-02-01
963,Centre,Corporate,Technology,Copiers,2022,10,9,75.71,96.06,0.05,864.55,183.16,2022-10-01
964,Nord,Corporate,Office Supplies,Paper,2024,2,5,314.9,349.75,0.2,1748.73,174.23,2024-02-01
965,Centre,Corporate,Furniture,Bookcases,2023,12,4,170.96,211.97,0.05,847.88,164.04,2023-12-01
966,Est,Consommateur,Furniture,Chairs,2023,3,5,245.72,285.13,0.1,1425.63,197.03,2023-03-01
967,Est,Corporate,Furniture,Tables,2025,1,5,271.22,334.05,0.05,1670.24,314.14,2025-01-01
968,Centre,Entreprise,Office Supplies,Paper,2025,1,7,380.73,425.06,0.2,2975.41,310.3,2025-01-01
969,Nord,Consommateur,Office Supplies,Storage,2025,4,8,421.92,485.55,0.15,3884.43,509.07,2025-04-01
970,Centre,Corporate,Technology,Accessories,2024,5,6,439.8,503.61,0.15,3021.68,382.88,2024-05-01
971,Est,Consommateur,Office Supplies,Paper,2023,2,4,161.75,197.58,0.05,790.31,143.31,2023-02-01
972,Nord,Entreprise,Office Supplies,Storage,2023,8,4,239.38,270.12,0.15,1080.48,122.96,2023-08-01
973,Est,Corporate,Technology,Phones,2024,9,6,115.47,139.76,0.05,838.54,145.72,2024-09-01
974,Sud,Corporate,Technology,Phones,2024,8,2,175.8,230.81,0.0,461.63,110.03,2024-08-01
975,Sud,Entreprise,Furniture,Bookcases,2025,7,9,332.06,399.13,0.1,3592.21,603.67,2025-07-01
976,Centre,Entreprise,Office Supplies,Storage,2023,6,4,395.82,509.26,0.0,2037.04,453.76,2023-06-01
977,Centre,Corporate,Technology,Accessories,2022,6,3,425.1,500.54,0.15,1501.63,226.33,2022-06-01
978,Est,Corporate,Office Supplies,Paper,2023,3,5,469.66,571.98,0.1,2859.89,511.59,2023-03-01
979,Est,Entreprise,Office Supplies,Storage,2022,5,1,176.38,209.38,0.05,209.38,33.0,2022-05-01
980,Nord,Entreprise,Technology,Copiers,2022,1,7,301.08,389.02,0.0,2723.17,615.61,2022-01-01
981,Est,Corporate,Furniture,Bookcases,2023,10,9,163.91,185.21,0.15,1666.85,191.66,2023-10-01
982,Nord,Corporate,Furniture,Tables,2025,10,5,449.78,557.27,0.05,2786.34,537.44,2025-10-01
983,Sud,Entreprise,Technology,Phones,2024,2,7,497.18,650.37,0.0,4552.57,1072.31,2024-02-01
984,Nord,Entreprise,Office Supplies,Paper,2025,7,4,152.58,180.25,0.15,720.98,110.66,2025-07-01
985,Est,Consommateur,Office Supplies,Paper,2025,11,5,459.1,534.03,0.15,2670.17,374.67,2025-11-01
986,Est,Corporate,Office Supplies,Binders,2025,6,4,227.61,245.75,0.2,983.0,72.56,2025-06-01
987,Centre,Consommateur,Office Supplies,Binders,2022,1,9,390.57,507.16,0.0,4564.41,1049.28,2022-01-01
988,Centre,Entreprise,Furniture,Tables,2025,11,1,150.86,176.46,0.15,176.46,25.6,2025-11-01
989,Est,Consommateur,Office Supplies,Storage,2025,1,4,202.75,236.54,0.15,946.16,135.16,2025-01-01
990,Centre,Corporate,Furniture,Tables,2024,12,6,437.04,544.72,0.05,3268.29,646.05,2024-12-01
991,Nord,Corporate,Furniture,Bookcases,2024,3,9,89.41,117.59,0.05,1058.29,253.6,2024-03-01
992,Centre,Entreprise,Office Supplies,Storage,2025,4,7,410.66,487.34,0.1,3411.35,536.73,2025-04-01
993,Est,Consommateur,Office Supplies,Binders,2024,10,3,435.67,507.12,0.15,1521.35,214.34,2024-10-01
994,Sud,Corporate,Furniture,Tables,2023,2,5,219.14,242.87,0.15,1214.34,118.64,2023-02-01
